Instance_number,DATE,TIME,Road_type,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,COLLISION_CLASSIFICATION,IMPACT_TYPE,Location,NO_OF_PEDESTRIANS,Cluster
12103,Weekday,Night,Road,'03 - Snow','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
12109,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
12118,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_east,0,cluster5
12139,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,1,cluster5
12144,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
12153,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
12178,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_west,0,cluster5
12206,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',mid_town,0,cluster5
12208,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',downtown,0,cluster5
12214,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'04 - Sideswipe',downtown,0,cluster5
12215,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster5
12218,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_west,0,cluster5
12243,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_west,0,cluster5
12253,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_south,0,cluster5
12262,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
12265,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','99 - Other',downtown,0,cluster5
12266,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',mid_town,0,cluster5
12270,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
12281,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
12283,Weekday,Noon,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_south,0,cluster5
12293,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
12325,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
12326,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
12334,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
12340,Weekday,Night,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
12344,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
12347,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
12376,Weekday,Noon,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
12415,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
12426,Weekends,Early_Morning,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',downtown,0,cluster5
12495,Weekday,Night,Road,'02 - Rain','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster5
12499,Weekday,Afternoon,highway,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
12524,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','05 - Turning movement',Ottawa_south,0,cluster5
12528,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster5
12532,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
12533,Weekday,Night,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
12535,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','03 - Yield sign','P.D. only','02 - Angle',Ottawa_east,0,cluster5
12538,Weekday,Night,Road,'04 - Freezing Rain','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_west,0,cluster5
12540,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
12542,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_east,0,cluster5
12547,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
12551,Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster5
12612,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','02 - Stop sign',Injury,'02 - Angle',Ottawa_south,0,cluster5
12620,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster5
12628,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
12632,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
12633,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',mid_town,1,cluster5
12635,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','02 - Stop sign',Injury,'02 - Angle',Ottawa_south,0,cluster5
12692,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',downtown,0,cluster5
12721,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_east,0,cluster5
12772,Weekends,Afternoon,Road,'03 - Snow','01 - Daylight','05 - Packed snow','01 - Traffic signal','P.D. only','07 - SMV other',downtown,0,cluster5
12801,Weekday,Night,Road,'03 - Snow','05 - Dusk','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
12833,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
12834,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,0,cluster5
12837,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
12851,Weekday,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster5
12852,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
12859,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','02 - Stop sign',Injury,'07 - SMV other',downtown,1,cluster5
12860,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal',Injury,'05 - Turning movement',Ottawa_west,0,cluster5
12862,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
12864,Weekday,Night,Road,'01 - Clear','05 - Dusk','03 - Loose snow','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
12895,Weekends,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
12912,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
12939,Weekday,Evening,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
12998,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13023,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
13045,Weekday,Noon,Road,'02 - Rain','07 - Dark','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster5
13076,Weekends,Night,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal',Injury,'07 - SMV other',mid_town,1,cluster5
13095,Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,0,cluster5
13101,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',mid_town,0,cluster5
13102,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',mid_town,0,cluster5
13104,Weekday,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13112,Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'02 - Angle',mid_town,0,cluster5
13122,Weekday,Evening,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13160,Weekday,Noon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
13182,Weekday,Night,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',mid_town,0,cluster5
13244,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13249,Weekday,Morning,highway,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
13349,Weekday,Night,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'04 - Sideswipe',downtown,0,cluster5
13355,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13361,Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13367,Weekends,Afternoon,Road,'01 - Clear','01 - Daylight','01 - Dry','01 - Traffic signal','P.D. only','07 - SMV other',downtown,0,cluster5
13389,Weekday,Early_Morning,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
13404,Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13411,Weekday,Noon,Road,'02 - Rain','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster5
13413,Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13419,Weekday,Early_Morning,Road,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
13444,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',mid_town,0,cluster5
13445,Weekday,Afternoon,Road,'02 - Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13446,Weekday,Afternoon,Road,'03 - Snow','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','07 - SMV other',downtown,0,cluster5
13588,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',Ottawa_east,0,cluster5
13594,Weekday,Night,highway,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'03 - Rear end',Ottawa_west,0,cluster5
13612,Weekday,Morning,highway,'02 - Rain','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
13682,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
13687,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster5
13691,Weekday,Night,Road,'04 - Freezing Rain','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_west,0,cluster5
13696,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',mid_town,0,cluster5
13699,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','02 - Stop sign','P.D. only','02 - Angle',Ottawa_east,0,cluster5
13707,Weekday,Night,Road,'01 - Clear','07 - Dark','03 - Loose snow','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,1,cluster5
13725,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',downtown,0,cluster5
13727,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','05 - Packed snow','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
13728,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13736,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',downtown,0,cluster5
13738,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
13749,Weekday,Afternoon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','03 - Rear end',Ottawa_south,0,cluster5
13750,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_east,0,cluster5
13752,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster5
13754,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
13756,Weekday,Night,Road,'01 - Clear','01 - Daylight','04 - Slush','01 - Traffic signal','P.D. only','04 - Sideswipe',downtown,0,cluster5
13807,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13809,Weekday,Evening,Road,'01 - Clear','01 - Daylight','03 - Loose snow','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13812,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',Ottawa_south,0,cluster5
13813,Weekday,Evening,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13818,Weekday,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','02 - Angle',downtown,0,cluster5
13820,Weekday,Night,Road,'01 - Clear','05 - Dusk','04 - Slush','01 - Traffic signal',Injury,'07 - SMV other',Ottawa_east,1,cluster5
13821,Weekday,Night,Road,'01 - Clear','05 - Dusk','02 - Wet','01 - Traffic signal','P.D. only','04 - Sideswipe',mid_town,0,cluster5
13843,Weekends,Noon,Road,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',mid_town,0,cluster5
13851,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster5
13884,Weekday,Night,Road,'03 - Snow','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','05 - Turning movement',Ottawa_south,0,cluster5
13887,Weekday,Night,Road,'01 - Clear','07 - Dark','02 - Wet','01 - Traffic signal',Injury,'07 - SMV other',downtown,1,cluster5
13918,Weekends,Night,Road,'01 - Clear','01 - Daylight','02 - Wet','02 - Stop sign','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
13945,Weekday,Noon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,0,cluster5
14026,Weekday,Noon,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
14136,Weekday,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_east,0,cluster5
14251,Weekday,Mid_Night,highway,'02 - Rain','05 - Dusk','02 - Wet','10 - No control',Injury,'07 - SMV other',downtown,0,cluster5
14674,Weekday,Evening,highway,'01 - Clear','01 - Daylight','02 - Wet','01 - Traffic signal','P.D. only','07 - SMV other',Ottawa_west,0,cluster5
14908,Weekday,Night,highway,'02 - Rain','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
15062,Weekday,Afternoon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',Ottawa_south,0,cluster5
15150,Weekday,Noon,highway,'01 - Clear','01 - Daylight','02 - Wet','10 - No control','P.D. only','07 - SMV other',downtown,0,cluster5
